,Date,stock,value,change
3357,6/10/2011,GAS,43.116072,0.214787655
3358,6/13/2011,HUM,21.056271,0.748746062
3359,6/13/2011,TEMP,16.331472,1.060167755
3360,6/13/2011,GAS,43.20868,1.788119887
3361,6/14/2011,HUM,21.213929,-1.981834671
3362,6/14/2011,TEMP,16.504613,-1.162462882
3363,6/14/2011,GAS,43.981303,-1.711590946
3364,6/15/2011,HUM,20.793504,1.095202617
3365,6/15/2011,TEMP,16.312753,0.803212064
3366,6/15/2011,GAS,43.228523,-0.48660927
3367,6/16/2011,HUM,21.021235,1.083333115
3368,6/16/2011,TEMP,16.443779,0.853727115
3369,6/16/2011,GAS,43.018169,-1.506951632
3370,6/17/2011,HUM,21.248965,0.865618631
3371,6/17/2011,TEMP,16.584164,1.10045945
3372,6/17/2011,GAS,42.369906,-1.542491031
3373,6/20/2011,HUM,21.4329,1.185126604
3374,6/20/2011,TEMP,16.766666,2.511852983
3375,6/20/2011,GAS,41.716354,3.165036906
3376,6/21/2011,HUM,21.686907,-0.444268055
3377,6/21/2011,TEMP,17.18782,1.49741503
3378,6/21/2011,GAS,43.036692,-0.826929263
3379,6/22/2011,HUM,21.590559,-0.081137316
3380,6/22/2011,TEMP,17.445193,1.207083235
3381,6/22/2011,GAS,42.680809,2.671962005
3382,6/23/2011,HUM,21.573041,-1.339829651
3383,6/23/2011,TEMP,17.655771,-1.007160775
3384,6/23/2011,GAS,43.821224,-1.473299787
3385,6/24/2011,HUM,21.283999,3.703711882
3386,6/24/2011,TEMP,17.477949,1.713530575
3387,6/24/2011,GAS,43.175606,1.743521562
3388,6/27/2011,HUM,22.072297,2.380943859
3389,6/27/2011,TEMP,17.777439,3.316658828
3390,6/27/2011,GAS,43.928382,0.969769385
3391,6/28/2011,HUM,22.597826,-0.697664457
3392,6/28/2011,TEMP,18.367056,0.458598264
3393,6/28/2011,GAS,44.354386,-0.363896369
3394,6/29/2011,HUM,22.440169,1.483210755
3395,6/29/2011,TEMP,18.451287,0.152173667
3396,6/29/2011,GAS,44.192982,0.487964356
3397,6/30/2011,HUM,22.773004,0.076924415
3398,6/30/2011,TEMP,18.479365,1.772587965
3399,6/30/2011,GAS,44.408628,2.261148442
3400,7/1/2011,HUM,22.790522,0.038432643
3401,7/1/2011,TEMP,18.806928,1.891026541
3402,7/1/2011,GAS,45.412773,1.797470064
3403,7/5/2011,HUM,22.799281,1.152514415
3404,7/5/2011,TEMP,19.162572,-1.294267805
3405,7/5/2011,GAS,46.229054,0.666797119
3406,7/6/2011,HUM,23.062046,1.671100647
3407,7/6/2011,TEMP,18.914557,-0.247396754
3408,7/6/2011,GAS,46.537308,1.546514036
3409,7/7/2011,HUM,23.447436,0.560325658
3410,7/7/2011,TEMP,18.867763,0.074396737
3411,7/7/2011,GAS,47.257014,0.702685108
3412,7/8/2011,HUM,23.578818,-1.077267741
3413,7/8/2011,TEMP,18.8818,-1.51176265
3414,7/8/2011,GAS,47.589082,-1.587385107
3415,7/11/2011,HUM,23.324811,-0.337957722
3416,7/11/2011,TEMP,18.596352,-0.427782825
3417,7/11/2011,GAS,46.83366,-0.070626554
3418,7/12/2011,HUM,23.245983,0.33910375
3419,7/12/2011,TEMP,18.5168,0.025274345
3420,7/12/2011,GAS,46.800583,1.207068297
3421,7/13/2011,HUM,23.324811,-0.60082802
3422,7/13/2011,TEMP,18.52148,-1.136939381
3423,7/13/2011,GAS,47.365498,-0.069827198
3424,7/14/2011,HUM,23.184669,1.171144604
3425,7/14/2011,TEMP,18.310902,1.712236787
3426,7/14/2011,GAS,47.332424,1.998488393
3427,7/15/2011,HUM,23.456195,-0.709488474
3428,7/15/2011,TEMP,18.624428,-1.005018785
3429,7/15/2011,GAS,48.278357,2.433413382
3430,7/18/2011,HUM,23.289776,3.572773736
3431,7/18/2011,TEMP,18.437249,2.335022974
3432,7/18/2011,GAS,49.453169,0.815939622
3433,7/19/2011,HUM,24.121867,-1.742924791
3434,7/19/2011,TEMP,18.867763,-1.215273904
3435,7/19/2011,GAS,49.856677,2.666844403
3436,7/20/2011,HUM,23.701441,0.147826455
3437,7/20/2011,TEMP,18.638468,1.380864565
3438,7/20/2011,GAS,51.186277,0.100806316
3439,7/21/2011,HUM,23.736478,1.586713918
3440,7/21/2011,TEMP,18.89584,-0.074302069
3441,7/21/2011,GAS,51.237876,1.551805153
3442,7/22/2011,HUM,24.113108,1.380311489
3443,7/22/2011,TEMP,18.8818,0.123923567
3444,7/22/2011,GAS,52.032988,1.322143945
3445,7/25/2011,HUM,24.445944,0.609098998
3446,7/25/2011,TEMP,18.905199,-0.544553908
3447,7/25/2011,GAS,52.720939,1.232125247
3448,7/26/2011,HUM,24.594844,-2.67093786
3449,7/26/2011,TEMP,18.80225,-3.011448098
3450,7/26/2011,GAS,53.370527,-2.682137652
3451,7/27/2011,HUM,23.937931,1.42699885
3452,7/27/2011,TEMP,18.23603,2.591731863
3453,7/27/2011,GAS,51.939056,-0.196133715
3454,7/28/2011,HUM,24.279525,-1.154400673
3455,7/28/2011,TEMP,18.708659,0.275139977
3456,7/28/2011,GAS,51.837186,-0.341995802
3457,7/29/2011,HUM,23.999242,-0.474448318
3458,7/29/2011,TEMP,18.760134,-0.723374364
3459,7/29/2011,GAS,51.659905,1.605715303
3460,8/1/2011,HUM,23.885378,-1.723510509
3461,8/1/2011,TEMP,18.624428,-2.989944174
3462,8/1/2011,GAS,52.489416,-1.976053611
3463,8/2/2011,HUM,23.473711,0.447764736
3464,8/2/2011,TEMP,18.067568,1.735297191
3465,8/2/2011,GAS,51.452197,0.941092953
3466,8/3/2011,HUM,23.578818,-3.640415732
3467,8/3/2011,TEMP,18.381094,-6.059057203
3468,8/3/2011,GAS,51.93641,-3.871921452
3469,8/4/2011,HUM,22.720451,-1.00231285
3470,8/4/2011,TEMP,17.267373,-0.48780437
3471,8/4/2011,GAS,49.925473,-0.993717175
3472,8/5/2011,HUM,22.492721,-4.672898401
3473,8/5/2011,TEMP,17.183142,-6.941792136
3474,8/5/2011,GAS,49.429355,-5.462770048
3475,8/8/2011,HUM,21.441659,4.493462936
3476,8/8/2011,TEMP,15.990324,5.844353123
3477,8/8/2011,GAS,46.729143,5.888847566
3478,8/9/2011,HUM,22.405132,-5.394835433
3479,8/9/2011,TEMP,16.924855,-3.551616838
3480,8/9/2011,GAS,49.480951,-2.759284073
3481,8/10/2011,HUM,21.196412,4.090909348
3482,8/10/2011,TEMP,16.323749,6.760646712
3483,8/10/2011,GAS,48.115631,2.752344659
3484,8/11/2011,HUM,22.063538,-0.357286306
3485,8/11/2011,TEMP,17.42734,0.673677107
3486,8/11/2011,GAS,49.439939,0.880381345
3487,8/12/2011,HUM,21.984708,1.633467226
3488,8/12/2011,TEMP,17.544744,2.83724858
3489,8/12/2011,GAS,49.875199,1.702966639
3490,8/15/2011,HUM,22.343821,0
3491,8/15/2011,TEMP,18.042532,1.223326083
3492,8/15/2011,GAS,50.724557,-0.76419593
3493,8/16/2011,HUM,22.343821,-0.394480425
3494,8/16/2011,TEMP,18.263251,-0.488554858
3495,8/16/2011,GAS,50.336922,-0.010513158
3496,8/17/2011,HUM,22.255679,-2.297027199
3497,8/17/2011,TEMP,18.174025,-10.20672086
3498,8/17/2011,GAS,50.33163,-3.782460453
3499,8/18/2011,HUM,21.74446,-2.513178069
3500,8/18/2011,TEMP,16.319053,1.007190797
3501,8/18/2011,GAS,48.427856,-2.737335719
3502,8/19/2011,HUM,21.197983,-0.291060711
3503,8/19/2011,TEMP,16.483417,-0.598286144
3504,8/19/2011,GAS,47.102223,0.115158047
3505,8/22/2011,HUM,21.136284,3.085906681
3506,8/22/2011,TEMP,16.384799,5.273717426
3507,8/22/2011,GAS,47.156465,4.814279442
3508,8/23/2011,HUM,21.78853,0.728153758
3509,8/23/2011,TEMP,17.248887,1.74244286
3510,8/23/2011,GAS,49.426709,0.690580067
3511,8/24/2011,HUM,21.947184,-1.325299865
3512,8/24/2011,TEMP,17.549439,-2.542149638
3513,8/24/2011,GAS,49.76804,-0.653943776
3514,8/25/2011,HUM,21.656318,2.767603431
3515,8/25/2011,TEMP,17.103306,2.66337397
3516,8/25/2011,GAS,49.442585,2.63833495
3517,8/26/2011,HUM,22.255679,2.336635067
3518,8/26/2011,TEMP,17.558831,1.765180154
3519,8/26/2011,GAS,50.747046,1.665884158
3520,8/29/2011,HUM,22.775713,1.509287547
3521,8/29/2011,TEMP,17.868776,1.182655152
3522,8/29/2011,GAS,51.592433,0.005128659
3523,8/30/2011,HUM,23.119464,1.410599311
3524,8/30/2011,TEMP,18.080102,0.311685189
3525,8/30/2011,GAS,51.595079,-1.323106802
3526,8/31/2011,HUM,23.445587,-1.466169305
3527,8/31/2011,TEMP,18.136455,-1.113409429
3528,8/31/2011,GAS,50.912421,-0.987450587
3529,9/1/2011,HUM,23.101835,-1.564286993
3530,9/1/2011,TEMP,17.934522,-1.832934271
3531,9/1/2011,GAS,50.409686,-1.83187612
3532,9/2/2011,HUM,22.740456,-1.124027592
3533,9/2/2011,TEMP,17.605794,0.69351033
3534,9/2/2011,GAS,49.486243,1.521190445
3535,9/6/2011,HUM,22.484847,1.920813604
3536,9/6/2011,TEMP,17.727892,3.788081516
3537,9/6/2011,GAS,50.239023,1.103379339
3538,9/7/2011,HUM,22.916739,0.846150057
3539,9/7/2011,TEMP,18.399439,-0.663607189
3540,9/7/2011,GAS,50.79335,0.054702043
3541,9/8/2011,HUM,23.110649,-1.830658239
3542,9/8/2011,TEMP,18.277339,-4.136685324
3543,9/8/2011,GAS,50.821135,-1.73374719
3544,9/9/2011,HUM,22.687572,0.58274636
3545,9/9/2011,TEMP,17.521263,0.911287046
3546,9/9/2011,GAS,49.940025,0.651689702
3547,9/12/2011,HUM,22.819783,0.579378866
3548,9/12/2011,TEMP,17.680932,1.434256972
3549,9/12/2011,GAS,50.265479,1.231773798
3550,9/13/2011,HUM,22.951996,1.76651303
3551,9/13/2011,TEMP,17.934522,0.942656849
3552,9/13/2011,GAS,50.884636,1.21678575
3553,9/14/2011,HUM,23.357446,1.849054901
3554,9/14/2011,TEMP,18.103583,1.348898724
3555,9/14/2011,GAS,51.503793,0.940150175
3556,9/15/2011,HUM,23.789338,0.481661154
3557,9/15/2011,TEMP,18.347782,0.332737766
3558,9/15/2011,GAS,51.988006,1.918773342
3559,9/16/2011,HUM,23.903922,0.331853492
3560,9/16/2011,TEMP,18.408832,4.999996741
3561,9/16/2011,GAS,52.985538,2.779026232
3562,9/19/2011,HUM,23.983248,-0.845277504
3563,9/19/2011,TEMP,19.329273,-0.19435806
3564,9/19/2011,GAS,54.45802,0.442142406
3565,9/20/2011,HUM,23.780523,-3.669381031
3566,9/20/2011,TEMP,19.291705,-2.872446992
3567,9/20/2011,GAS,54.698802,-0.316844234
3568,9/21/2011,HUM,22.907925,-3.578303142
3569,9/21/2011,TEMP,18.737561,-3.233083537
3570,9/21/2011,GAS,54.525492,-2.504001248
3571,9/22/2011,HUM,22.08821,0
3572,9/22/2011,TEMP,18.13176,0.258998575
3573,9/22/2011,GAS,53.160173,0.617185727
3574,9/23/2011,HUM,22.08821,1.516365518
3575,9/23/2011,TEMP,18.178721,2.014987743
3576,9/23/2011,GAS,53.48827,-0.279493055
3577,9/26/2011,HUM,22.423148,0.904088043
3578,9/26/2011,TEMP,18.54502,0.911614007
3579,9/26/2011,GAS,53.338774,-0.969812317
3580,9/27/2011,HUM,22.625873,-0.350603046
3581,9/27/2011,TEMP,18.714079,-1.053944466
3582,9/27/2011,GAS,52.821488,-0.563545275
3583,9/28/2011,HUM,22.546546,-0.508206445
3584,9/28/2011,TEMP,18.516843,-3.195544726
3585,9/28/2011,GAS,52.523815,-1.622123222
3586,9/29/2011,HUM,22.431963,-2.200400384
3587,9/29/2011,TEMP,17.925129,-2.305467369
3588,9/29/2011,GAS,51.671814,-2.368335666
3589,9/30/2011,HUM,21.93837,-1.446356315
3590,9/30/2011,TEMP,17.511871,-2.923034323
3591,9/30/2011,GAS,50.448052,-1.762297977
3592,10/3/2011,HUM,21.621063,3.302076313
3593,10/3/2011,TEMP,16.999993,2.900548253
3594,10/3/2011,GAS,49.559007,-0.560596382
3595,10/4/2011,HUM,22.335007,2.17047615
3596,10/4/2011,TEMP,17.493086,2.147648505
3597,10/4/2011,GAS,49.281181,1.543619663
3598,10/5/2011,HUM,22.819783,1.738127834
3599,10/5/2011,TEMP,17.868776,1.182655152
3600,10/5/2011,GAS,50.041895,-0.232649063
3601,10/6/2011,HUM,23.21642,-0.341689201
3602,10/6/2011,TEMP,18.080102,1.974020943
3603,10/6/2011,GAS,49.925473,-2.005988005
3604,10/7/2011,HUM,23.137092,2.628575795
3605,10/7/2011,TEMP,18.437007,4.228224245
3606,10/7/2011,GAS,48.923974,5.140614701
3607,10/10/2011,HUM,23.745268,0.222713848
3608,10/10/2011,TEMP,19.216565,1.00196367
3609,10/10/2011,GAS,51.438967,2.952598173
3610,10/11/2011,HUM,23.798152,-0.148150159
3611,10/11/2011,TEMP,19.409108,0.435512029
3612,10/11/2011,GAS,52.957753,0.474659489
3613,10/12/2011,HUM,23.762895,0.816028518
3614,10/12/2011,TEMP,19.493637,-1.011801954
3615,10/12/2011,GAS,53.209122,1.551500887
3616,10/13/2011,HUM,23.956807,0.331125095
3617,10/13/2011,TEMP,19.2964,2.750062188
3618,10/13/2011,GAS,54.034662,3.3224803
3619,10/14/2011,HUM,24.036134,-1.063444729
3620,10/14/2011,TEMP,19.827063,-2.510659294
3621,10/14/2011,GAS,55.829953,-0.47629809
3622,10/17/2011,HUM,23.780523,1.223131215
3623,10/17/2011,TEMP,19.329273,3.134111666
3624,10/17/2011,GAS,55.564036,0.535722423
3625,10/18/2011,HUM,24.07139,-0.659101946
3626,10/18/2011,TEMP,19.935074,-3.604245462
3627,10/18/2011,GAS,55.861705,-5.593975336
3628,10/19/2011,HUM,23.912735,-0.331731188
3629,10/19/2011,TEMP,19.216565,0.17107636
3630,10/19/2011,GAS,52.736815,-0.830361105
3631,10/20/2011,HUM,23.833409,0.443784605
3632,10/20/2011,TEMP,19.24944,2.683574172
3633,10/20/2011,GAS,52.298909,-0.617236585
3634,10/21/2011,HUM,23.939178,0.110459098
3635,10/21/2011,TEMP,19.766013,1.069138222
3636,10/21/2011,GAS,51.976101,3.283528328
3637,10/24/2011,HUM,23.965621,-1.397576971
3638,10/24/2011,TEMP,19.977339,-2.961921005
3639,10/24/2011,GAS,53.682751,-1.971558797
3640,10/25/2011,HUM,23.630683,-0.820585677
3641,10/25/2011,TEMP,19.385626,0.290705082
3642,10/25/2011,GAS,52.624364,0.71146513
3643,10/26/2011,HUM,23.436773,2.482133526
3644,10/26/2011,TEMP,19.441981,4.033812192
3645,10/26/2011,GAS,52.998768,1.020969016
3646,10/27/2011,HUM,24.018505,-0.990827697
3647,10/27/2011,TEMP,20.226234,-1.32342976
3648,10/27/2011,GAS,53.539869,0.064241846
3649,10/28/2011,HUM,23.780523,-1.297254901
3650,10/28/2011,TEMP,19.958554,-0.329407631
3651,10/28/2011,GAS,53.574264,-0.041979111
3652,10/31/2011,HUM,23.472029,-2.403303097
3653,10/31/2011,TEMP,19.892809,-2.667612201
3654,10/31/2011,GAS,53.551774,-2.043082644
3655,11/1/2011,HUM,22.907925,0.076951535
3656,11/1/2011,TEMP,19.362146,-0.121272714
3657,11/1/2011,GAS,52.457667,0.226979214
3658,11/2/2011,HUM,22.925553,1.999236398
3659,11/2/2011,TEMP,19.338665,0.534245771
3660,11/2/2011,GAS,52.576735,1.424221188
3661,11/3/2011,HUM,23.383889,-1.055414692
3662,11/3/2011,TEMP,19.441981,6.739122932
3663,11/3/2011,GAS,53.325544,-0.702110043
3664,11/4/2011,HUM,23.137092,2.095237379
3665,11/4/2011,TEMP,20.7522,0.090520523
3666,11/4/2011,GAS,52.95114,-0.12742313
3667,11/7/2011,HUM,23.621869,1.343284903
3668,11/7/2011,TEMP,20.770985,0.293919619
3669,11/7/2011,GAS,52.883668,1.626093712
3670,11/8/2011,HUM,23.939178,-3.534607579
3671,11/8/2011,TEMP,20.832035,-3.178537286
3672,11/8/2011,GAS,53.743606,-2.695516933
3673,11/9/2011,HUM,23.093022,0.30534332
3674,11/9/2011,TEMP,20.169881,1.327122356
3675,11/9/2011,GAS,52.294938,-2.545028354
3676,11/10/2011,HUM,23.163535,2.397259313
3677,11/10/2011,TEMP,20.43756,1.884192634
3678,11/10/2011,GAS,50.964017,-0.155758915
3679,11/11/2011,HUM,23.718825,-0.557413784
3680,11/11/2011,TEMP,20.822643,-1.578714095
3681,11/11/2011,GAS,50.884636,-1.393579783
3682,11/14/2011,HUM,23.586613,0.6777107
3683,11/14/2011,TEMP,20.493913,1.288245929
3684,11/14/2011,GAS,50.175518,2.523332196
3685,11/15/2011,HUM,23.746462,-2.505611152
3686,11/15/2011,TEMP,20.757925,-2.293890165
3687,11/15/2011,GAS,51.441613,-1.044154661
3688,11/16/2011,HUM,23.151468,-2.032981235
3689,11/16/2011,TEMP,20.281761,-2.301259738
3690,11/16/2011,GAS,50.904483,-1.912833492
3691,11/17/2011,HUM,22.680803,-0.939710997
3692,11/17/2011,TEMP,19.815025,-0.023784981
3693,11/17/2011,GAS,49.930765,-0.654456226
3694,11/18/2011,HUM,22.467669,-1.185766089
3695,11/18/2011,TEMP,19.810312,-0.8091392
3696,11/18/2011,GAS,49.60399,-1.581590513
3697,11/21/2011,HUM,22.201255,-0.839997559
3698,11/21/2011,TEMP,19.650019,1.439535504
3699,11/21/2011,GAS,48.819458,2.032468283
3700,11/22/2011,HUM,22.014765,-1.290847302
3701,11/22/2011,TEMP,19.932888,-2.43613971
3702,11/22/2011,GAS,49.811698,-2.528486381
3703,11/23/2011,HUM,21.730588,-0.694730396
3704,11/23/2011,TEMP,19.447295,-0.993937717
3705,11/23/2011,GAS,48.552216,-0.931905971
3706,11/25/2011,HUM,21.579619,2.345685529
3707,11/25/2011,TEMP,19.254001,2.473060015
3708,11/25/2011,GAS,48.099755,3.451882447
3709,11/28/2011,HUM,22.085809,-0.120629496
3710,11/28/2011,TEMP,19.730164,0.86021586
3711,11/28/2011,GAS,49.760102,-0.77635291
3712,11/29/2011,HUM,22.059167,2.979065347
3713,11/29/2011,TEMP,19.899886,3.008771005
3714,11/29/2011,GAS,49.373788,2.411575146
3715,11/30/2011,HUM,22.716324,-1.172786583
3716,11/30/2011,TEMP,20.498628,0.252987663
3717,11/30/2011,GAS,50.564474,1.499216624
3718,12/1/2011,HUM,22.44991,-0.237350617
3719,12/1/2011,TEMP,20.550487,0.73411399
3720,12/1/2011,GAS,51.322545,0.456269267
3721,12/2/2011,HUM,22.396625,1.903259978
3722,12/2/2011,TEMP,20.701351,0.660444818
3723,12/2/2011,GAS,51.556714,0.849373372
3724,12/5/2011,HUM,22.822891,-0.155646364
3725,12/5/2011,TEMP,20.838072,-1.063351734
3726,12/5/2011,GAS,51.994623,-0.524165739
3727,12/6/2011,HUM,22.787368,-0.233826917
3728,12/6/2011,TEMP,20.61649,0.343016682
3729,12/6/2011,GAS,51.722085,-0.475760016
3730,12/7/2011,HUM,22.734085,-0.781249828
3731,12/7/2011,TEMP,20.687208,-2.324523445
3732,12/7/2011,GAS,51.476012,0.403504452
3733,12/8/2011,HUM,22.556475,1.181106534
3734,12/8/2011,TEMP,20.206329,2.566492904
3735,12/8/2011,GAS,51.68372,0.757695073
3736,12/9/2011,HUM,22.822891,-0.739301607
3737,12/9/2011,TEMP,20.724923,0.090996719
3738,12/9/2011,GAS,52.075325,-0.452216093
3739,12/12/2011,HUM,22.654161,0.980005395
3740,12/12/2011,TEMP,20.743782,-0.886361995
3741,12/12/2011,GAS,51.839832,-0.77327604
3742,12/13/2011,HUM,22.876173,-0.659935558
3743,12/13/2011,TEMP,20.559917,-1.192388082
3744,12/13/2011,GAS,51.438967,-2.217017694
3745,12/14/2011,HUM,22.725205,-0.117235466
3746,12/14/2011,TEMP,20.314763,0.719427541
3747,12/14/2011,GAS,50.298556,-0.328786775
3748,12/15/2011,HUM,22.698563,1.72143937
3749,12/15/2011,TEMP,20.460913,0.184327063
3750,12/15/2011,GAS,50.133181,0.548897944
3751,12/16/2011,HUM,23.089305,-1.807689751
3752,12/16/2011,TEMP,20.498628,0.321982525
3753,12/16/2011,GAS,50.408361,0.312323188
3754,12/19/2011,HUM,22.671922,1.958479744
3755,12/19/2011,TEMP,20.56463,3.301245877
3756,12/19/2011,GAS,50.565798,3.594882454
3757,12/20/2011,HUM,23.115947,-1.037266611
3758,12/20/2011,TEMP,21.243519,0.399467715
3759,12/20/2011,GAS,52.383579,0.126280031
3760,12/21/2011,HUM,22.876173,0.194097151
3761,12/21/2011,TEMP,21.32838,-0.530509115
3762,12/21/2011,GAS,52.449729,0.529699591
3763,12/22/2011,HUM,22.920575,0.852386993
3764,12/22/2011,TEMP,21.215231,1.000003252
3765,12/22/2011,GAS,52.727555,1.199348235
3766,12/23/2011,HUM,23.115947,0.038419365
3767,12/23/2011,TEMP,21.427384,1.078101741
3768,12/23/2011,GAS,53.359942,0.79339479
3769,12/27/2011,HUM,23.124828,-0.844858176
3770,12/27/2011,TEMP,21.658393,-0.348280687
3771,12/27/2011,GAS,53.783297,-0.956878861
3772,12/28/2011,HUM,22.929456,0.774597531
3773,12/28/2011,TEMP,21.582961,1.463529494
3774,12/28/2011,GAS,53.268656,0.615936321
3775,12/29/2011,HUM,23.107067,-0.230600448
3776,12/29/2011,TEMP,21.898834,-0.94726048
3777,12/29/2011,GAS,53.596757,-0.029621195
3778,12/30/2011,HUM,23.053782,3.120190865
3779,12/30/2011,TEMP,21.691395,-1.564873997
3780,12/30/2011,GAS,53.580881,1.538270713
3781,1/3/2012,HUM,23.773104,2.353378002
3782,1/3/2012,TEMP,21.351952,1.943026099
3783,1/3/2012,GAS,54.4051,0.537414691
3784,1/4/2012,HUM,24.332575,1.02190171
3785,1/4/2012,TEMP,21.766826,0.411529913
3786,1/4/2012,GAS,54.697481,1.110193722
3787,1/5/2012,HUM,24.58123,1.553469863
3788,1/5/2012,TEMP,21.856403,0.776532168
3789,1/5/2012,GAS,55.304729,1.045380767
3790,1/6/2012,HUM,24.963092,-1.316263226
3791,1/6/2012,TEMP,22.026125,-0.278255935
3792,1/6/2012,GAS,55.882874,-0.158617468
3793,1/9/2012,HUM,24.634512,0.360494253
3794,1/9/2012,TEMP,21.964836,0.493666331
3795,1/9/2012,GAS,55.794234,0.358045959
3796,1/10/2012,HUM,24.723318,-0.431038423
3797,1/10/2012,TEMP,22.073269,0.640752396
3798,1/10/2012,GAS,55.994003,-0.163028173
3799,1/11/2012,HUM,24.616751,1.010104867
3800,1/11/2012,TEMP,22.214704,1.018672137
3801,1/11/2012,GAS,55.902717,-0.27452333
3802,1/12/2012,HUM,24.865406,0.892854917
3803,1/12/2012,TEMP,22.440999,-0.50419324
3804,1/12/2012,GAS,55.749251,-0.374944948
3805,1/13/2012,HUM,25.087418,0.035400215
3806,1/13/2012,TEMP,22.327853,0.739014181
3807,1/13/2012,GAS,55.540222,1.164809892
3808,1/17/2012,HUM,25.096299,-0.106159079
3809,1/17/2012,TEMP,22.492859,0.691681747
3810,1/17/2012,GAS,56.18716,1.038381367
3811,1/18/2012,HUM,25.069657,-0.389654314
3812,1/18/2012,TEMP,22.648438,-0.04163201
3813,1/18/2012,GAS,56.770597,-0.316935191
3814,1/19/2012,HUM,24.971972,5.654335188
3815,1/19/2012,TEMP,22.639009,0.270722981
3816,1/19/2012,GAS,56.590671,-1.74167046
3817,1/20/2012,HUM,26.383971,0.067317388
3818,1/20/2012,TEMP,22.700298,-1.682246638
3819,1/20/2012,GAS,55.605048,1.691644974
3820,1/23/2012,HUM,26.401732,-1.311804089
3821,1/23/2012,TEMP,22.318423,0.654840174
3822,1/23/2012,GAS,56.545688,-1.637771213
3823,1/24/2012,HUM,26.055393,0.749825574
3824,1/24/2012,TEMP,22.464573,0.251836525
3825,1/24/2012,GAS,55.619599,6.243905139
3826,1/25/2012,HUM,26.250763,-0.202973148
3827,1/25/2012,TEMP,22.521147,1.193216314
3828,1/25/2012,GAS,59.092434,-0.454486271
3829,1/26/2012,HUM,26.197481,-0.915255936
3830,1/26/2012,TEMP,22.789873,-1.013656373
3831,1/26/2012,GAS,58.823867,0.59600638
3832,1/27/2012,HUM,25.957707,1.300037788
3833,1/27/2012,TEMP,22.558862,1.316617833
3834,1/27/2012,GAS,59.174461,1.281072928
3835,1/30/2012,HUM,26.295167,-0.270178927
3836,1/30/2012,TEMP,22.855876,-1.155120898
3837,1/30/2012,GAS,59.932529,0.765984696
3838,1/31/2012,HUM,26.224123,1.219095106
3839,1/31/2012,TEMP,22.591863,0.667789106
3840,1/31/2012,GAS,60.391603,-0.0635287
3841,2/1/2012,HUM,26.54382,0.200739758
3842,2/1/2012,TEMP,22.742729,-1.202327126
3843,2/1/2012,GAS,60.353237,-0.234547486
3844,2/2/2012,HUM,26.597104,0.968278351
3845,2/2/2012,TEMP,22.469287,1.384810297
3846,2/2/2012,GAS,60.21168,1.001933512
3847,2/3/2012,HUM,26.854638,-0.132271379
3848,2/3/2012,TEMP,22.780444,0.290758161
3849,2/3/2012,GAS,60.814961,0.933252263
3850,2/6/2012,HUM,26.819117,0.496686748
3851,2/6/2012,TEMP,22.84668,0.248500001
3852,2/6/2012,GAS,61.382518,1.047488798
3853,2/7/2012,HUM,26.952324,1.021414702
3854,2/7/2012,TEMP,22.903454,0.640366296
3855,2/7/2012,GAS,62.025493,1.674382499
3856,2/8/2012,HUM,27.227619,0.358775404
3857,2/8/2012,TEMP,23.05012,0.985218298
3858,2/8/2012,GAS,63.064037,3.45934086
3859,2/9/2012,HUM,27.325305,-0.877479684
3860,2/9/2012,TEMP,23.277214,-0.772360472
3861,2/9/2012,GAS,65.245637,0.050691512
3862,2/10/2012,HUM,27.085531,0.262295024
3863,2/10/2012,TEMP,23.09743,0.880790633
3864,2/10/2012,GAS,65.278711,1.860488636
3865,2/13/2012,HUM,27.156575,-0.427914787
3866,2/13/2012,TEMP,23.30087,-0.263964393
3867,2/13/2012,GAS,66.493214,1.364895672
3868,2/14/2012,HUM,27.040368,-0.661159641
3869,2/14/2012,TEMP,23.239364,-1.302927223
3870,2/14/2012,GAS,67.400777,-2.314218128
3871,2/15/2012,HUM,26.861588,4.126461176
3872,2/15/2012,TEMP,22.936572,0.08250579
3873,2/15/2012,GAS,65.840976,0.912255614
3874,2/16/2012,HUM,27.970021,-0.127840447
3875,2/16/2012,TEMP,22.955496,-0.144266105
3876,2/16/2012,GAS,66.441614,-0.017917987
3877,2/17/2012,HUM,27.934264,0.608002416
3878,2/17/2012,TEMP,22.922379,-0.392162611
3879,2/17/2012,GAS,66.429709,2.535252714
3880,2/21/2012,HUM,28.104105,-0.540711046
3881,2/21/2012,TEMP,22.832486,0.145052098
3882,2/21/2012,GAS,68.11387,-0.351564226
3883,2/22/2012,HUM,27.952143,0.319796589
3884,2/22/2012,TEMP,22.865605,0.268980418
3885,2/22/2012,GAS,67.874406,0.652967777
3886,2/23/2012,HUM,28.041533,0.350647734
3887,2/23/2012,TEMP,22.927109,-0.330168099
3888,2/23/2012,GAS,68.317604,1.165785908
3889,2/24/2012,HUM,28.13986,-0.4129587
3890,2/24/2012,TEMP,22.851411,-0.144927593
3891,2/24/2012,GAS,69.114041,0.641266223
3892,2/27/2012,HUM,28.023654,1.658695187
3893,2/27/2012,TEMP,22.818293,1.409912652
3894,2/27/2012,GAS,69.557246,1.835436383
3895,2/28/2012,HUM,28.488481,-0.407912237
3896,2/28/2012,TEMP,23.140011,-0.715600351
3897,2/28/2012,GAS,70.833925,1.313014915
3898,2/29/2012,HUM,28.372273,1.732836139
3899,2/29/2012,TEMP,22.974421,0.308895706
